	ИЗОБРАЖЕНИЕ	ИСТОЧНИК	ВОЗРАСТ ИСПОЛНИТЕЛЯ	ТЕКСТ ИСПОЛНИТЕЛЯ
237	https://cdn.pixabay.com/photo/2016/07/11/15/43/woman-1509956_960_720.jpg	https://pixabay.com/ru/photos/%d0%b6%d0%b5%d0%bd%d1%89%d0%b8%d0%bd%d0%b0-%d0%bf%d0%be%d0%bb%d0%b5-%d1%81%d0%be%d0%bb%d0%bd%d0%b5%d1%87%d0%bd%d1%8b%d0%b9-%d1%81%d0%b2%d0%b5%d1%82-%d0%bc%d0%be%d0%b4%d0%b0-1509956/	36	солнечным днем девушка вышла в поле, где цвели ромашки и росла длинная зеленая трава. в воздухе витал аромат ромашек. летали и пели птицы. одним словом лето.
238	https://cdn.pixabay.com/photo/2015/02/02/11/09/office-620822_960_720.jpg	https://pixabay.com/ru/photos/%d0%be%d1%84%d0%b8%d1%81-%d0%b1%d0%b8%d0%b7%d0%bd%d0%b5%d1%81-%d0%b1%d1%83%d1%85%d0%b3%d0%b0%d0%bb%d1%82%d0%b5%d1%80-620822/	37	Скорее всего девушка сидит где-то в кафе за чашкой кофе, так как стол не похож на офисный. Видимо, она является фрилансером, и собирается там немного поработать, о чем говорит открытый ноутбук и флешка, лежащая на нем. На телефон пришло сообщение, которая она сейчас читает. Девушка замужем, судя по кольцу на безымянном пальце.Одета девушка я неяркие цвета, однако цвет маникюра выдает в ней человека, следящего за своим внешним видом. Вероятно  недавно она была у мастера по маникюру. Девушка вполне обеспечена финансово - об этом говорит наличие недешевой техники.
239	https://cdn.pixabay.com/photo/2015/02/02/11/09/office-620822_960_720.jpg	https://pixabay.com/ru/photos/%d0%be%d1%84%d0%b8%d1%81-%d0%b1%d0%b8%d0%b7%d0%bd%d0%b5%d1%81-%d0%b1%d1%83%d1%85%d0%b3%d0%b0%d0%bb%d1%82%d0%b5%d1%80-620822/	37	"На картинке изображена замужняя девушка с красивым маникюром. Она одета в стиле ""кэжуал"" и, судя по всему, активно работает. Рабочий день в разгаре. Она трудится за компьютером, но в то же время смотрит необходимую информацию на смартфоне. Или звонит кому-то по телефону. На ноутбуке лежит флешка с важными документами.  Возможно, всё это происходит в офисе, а, быть может, в кафе или коворкинге. Она активный пользователь продукции Apple. Девушка молода и полна сил, у неё впереди большое будущее - сначала активная карьера, а потом счастливая семейная жизнь."
240	https://cdn.pixabay.com/photo/2016/11/29/04/16/beach-1867271_960_720.jpg	https://pixabay.com/ru/photos/%d0%bf%d0%bb%d1%8f%d0%b6-%d1%81%d0%b5%d0%bc%d1%8c%d1%8f-%d0%b2%d0%b5%d1%81%d0%b5%d0%bb%d1%8c%d0%b5-%d0%b4%d0%be%d1%81%d1%83%d0%b3-%d0%be%d0%ba%d0%b5%d0%b0%d0%bd-1867271/	37	Счастливая семья - мама, папа и дочка стоят на берегу теплого южного моря. Вся семья одета в одном стиле - в «морских» сине-голубых тонах. Наверное они тщательно готовились к путешествию и продумывали свой гардероб, или, возможно, они запланировали фотосессию. На семью вот-вот придёт довольно большая волна, поэтому родители крепко держат за руку свою дочку.  Южное солнце почти в зените, оно играет солнечными зайчиками в бирюзовой воде. От картинки веет атмосферой моря и летнего отдыха, кажется что чувствуешь запах и шум моря. Очень хочется оказаться на этом же морском берегу и искупаться в теплом море. Очень надеюсь, что смогу этим летом осуществить эту мечту.
241	https://cdn.pixabay.com/photo/2018/07/31/14/09/young-people-3575167_960_720.jpg	https://pixabay.com/ru/photos/%d0%bc%d0%be%d0%bb%d0%be%d0%b4%d0%b5%d0%b6%d1%8c-%d0%b3%d1%80%d1%83%d0%bf%d0%bf%d0%b0-%d0%b4%d1%80%d1%83%d0%b7%d1%8c%d1%8f-%d0%b4%d1%80%d1%83%d0%b6%d0%b1%d0%b0-3575167/	37	Компания молодых людей, судя по всему, близких друзей стоит по среди поля и, обнявшись, смотрит в даль. Все это придает какую-то ноту ностальгии... Возможно, они вернулись в родные края после долго отсутствия и смотрят издалека на родные места.Они вспоминают все, что пережили здесь в детстве и юности, как хорошо было им в родительском доме, какие любимые блюда готовили им бабушки, и как спокойно было в родных местах. Совсем другое дело их нынешняя жизнь вдали от родных, в большом городе, где всего приходиться добиваться огромными усилиями.
242	https://cdn.pixabay.com/photo/2016/07/11/15/43/woman-1509956_960_720.jpg	https://pixabay.com/ru/photos/%d0%b6%d0%b5%d0%bd%d1%89%d0%b8%d0%bd%d0%b0-%d0%bf%d0%be%d0%bb%d0%b5-%d1%81%d0%be%d0%bb%d0%bd%d0%b5%d1%87%d0%bd%d1%8b%d0%b9-%d1%81%d0%b2%d0%b5%d1%82-%d0%bc%d0%be%d0%b4%d0%b0-1509956/	37	На картинке прекрасный летний солнечный день. Деревенское поле, усыпанное ромашками. На поле сидит и наслаждается потрясающим днём и местом девушка. У неё распущенные волосы и летняя шляпа с красивым жёлтым цветком. На ней надето белое лёгкое платье, в котором ничуть не жарко этим замечательным днём. Вдали виднеется деревенский домик, наверняка девушка пришла из него. Домик прекрасно расположен - вокруг него растут и зеленеют деревья, а окна одной стороны выходят на это прекрасное ромашковое поле. Не место, а сказка!
243	https://cdn.pixabay.com/photo/2021/10/07/15/24/park-6688951_960_720.jpg	https://pixabay.com/ru/photos/%d0%bf%d0%b0%d1%80%d0%ba-%d0%b8%d0%b3%d1%80%d0%b0%d1%82%d1%8c-%d0%b2-%d1%83%d0%bb%d0%be%d0%b2-%d0%b4%d0%b5%d1%82%d0%b8-%d0%bb%d0%b5%d1%82%d0%be%d0%bc-6688951/	38	Радостные дети играют в мяч. Один мальчик лет четырёх в красных штанах и красной курточке видимо пытается поймать мяч, который летит высоко. Он задрал руки и встал на цыпочки. Второй мальчик постарше стоит к зрителю спиной, видимо как раз он и кинул мяч. Они находятся в парке, скорее всего на улице весна. Кругом зелёная трава и одуванчики.
244	https://cdn.pixabay.com/photo/2022/01/23/16/21/people-6961321_960_720.jpg	https://pixabay.com/ru/photos/%d0%bb%d1%8e%d0%b4%d0%b8-%d1%85%d0%be%d0%b4%d0%b8%d1%82%d1%8c-%d0%b4%d0%be%d1%80%d0%be%d0%b3%d0%b0-%d0%bf%d0%b5%d1%88%d0%b5%d1%85%d0%be%d0%b4-6961321/	38	Навевает воспоминания о прогулках в центре города . Я живу в Петербурге и у нас всегда в центре огромное количество народа , жителей и просто туристов . Когда у нас праздники 9 мая , день ВМФ толпы народа ещё больше . Люди идут и идут на данном фото , кто то с работы кто то на работу , кто то просто гуляет . Это ритм жизни большого города . Скорее всего время года осень или дождливая весна , люди одеты не по летнему но и не по зимнему .Еще почему то бросается в глаза что все жители (кроме одной девушки ) в джинсах . Это или город где они в моде или фотография тех времён .все таки больше склоняюсь что люди не на прогулке а идут на работу или с работы , потому что нету счастливых парочек которые идут за руку или в обнимку .
245	https://cdn.pixabay.com/photo/2022/01/23/16/21/people-6961321_960_720.jpg	https://pixabay.com/ru/photos/%d0%bb%d1%8e%d0%b4%d0%b8-%d1%85%d0%be%d0%b4%d0%b8%d1%82%d1%8c-%d0%b4%d0%be%d1%80%d0%be%d0%b3%d0%b0-%d0%bf%d0%b5%d1%88%d0%b5%d1%85%d0%be%d0%b4-6961321/	38	По тротуару идут ноги. Ног много, они все разные. Женские, мужские… в основном в брюках, джинсах и кедах. На улице видимо тепло, так как есть ноги в шортах. Тротуар чистый, луж нет. Видимо это густонаселенный город или центр города.
246	https://cdn.pixabay.com/photo/2022/01/27/22/57/skateboarding-6973365_960_720.jpg	https://pixabay.com/ru/photos/%d1%81%d0%ba%d0%b5%d0%b9%d1%82%d0%b1%d0%be%d1%80%d0%b4%d0%b8%d0%bd%d0%b3-%d1%87%d0%b5%d0%bb%d0%be%d0%b2%d0%b5%d0%ba-%d0%ba%d0%be%d0%bd%d1%8c%d0%ba%d0%be%d0%b1%d0%b5%d0%b6%d0%b5%d1%86-6973365/	38	Девушка катается на скейте.от нее падает тень.
247	https://cdn.pixabay.com/photo/2015/01/08/18/26/man-593333_960_720.jpg	https://pixabay.com/ru/photos/%d1%87%d0%b5%d0%bb%d0%be%d0%b2%d0%b5%d0%ba-%d0%bd%d0%b0%d0%bf%d0%b8%d1%81%d0%b0%d1%82%d1%8c-%d0%bf%d0%bb%d0%b0%d0%bd-593333/	38	Мужчина пишет в блокноте за рабочем столе
248	https://cdn.pixabay.com/photo/2015/01/09/11/08/startup-594090_960_720.jpg	https://pixabay.com/ru/photos/%d1%87%d0%b5%d0%bb%d0%be%d0%b2%d0%b5%d0%ba-%d0%bd%d0%b0%d0%bf%d0%b8%d1%81%d0%b0%d1%82%d1%8c-%d0%bf%d0%bb%d0%b0%d0%bd-593333/	38	Компания людей сидят за столом .одна из них пишет
249	https://cdn.pixabay.com/photo/2017/05/04/16/37/meeting-2284501_960_720.jpg	https://pixabay.com/ru/photos/%d0%b2%d1%81%d1%82%d1%80%d0%b5%d1%87%d0%b0-%d0%b1%d0%b8%d0%b7%d0%bd%d0%b5%d1%81-%d0%b0%d1%80%d1%85%d0%b8%d1%82%d0%b5%d0%ba%d1%82%d0%be%d1%80-%d0%be%d1%84%d0%b8%d1%81-2284501/	38	Группа из трёх человек готовят чертеж.
250	https://cdn.pixabay.com/photo/2015/02/02/11/09/office-620822_960_720.jpg	https://pixabay.com/ru/photos/%d0%be%d1%84%d0%b8%d1%81-%d0%b1%d0%b8%d0%b7%d0%bd%d0%b5%d1%81-%d0%b1%d1%83%d1%85%d0%b3%d0%b0%d0%bb%d1%82%d0%b5%d1%80-620822/	38	Девушка звонит по сотовому телефону
251	https://cdn.pixabay.com/photo/2015/07/17/22/43/student-849822_960_720.jpg	https://pixabay.com/ru/photos/%d1%81%d1%82%d1%83%d0%b4%d0%b5%d0%bd%d1%82-%d0%bd%d0%b0%d0%b1%d0%be%d1%80-%d1%82%d0%b5%d0%ba%d1%81%d1%82%d0%b0-%d0%ba%d0%bb%d0%b0%d0%b2%d0%b8%d0%b0%d1%82%d1%83%d1%80%d0%b0-849822/	38	Что ловек работает ща ноутбуком
252	https://cdn.pixabay.com/photo/2022/05/04/02/29/calligraphy-7173006_960_720.jpg	https://pixabay.com/ru/photos/%D0%BA%D0%B0%D0%BB%D0%BB%D0%B8%D0%B3%D1%80%D0%B0%D1%84%D0%B8%D1%8F-%D0%BF%D0%B8%D1%88%D1%83-%D0%B6%D0%B5%D0%BD%D1%89%D0%B8%D0%BD%D0%B0-%D1%80%D1%83%D1%87%D0%BA%D0%B0-7173006/	38	Девушка что то пишет в тетратку
253	https://cdn.pixabay.com/photo/2015/03/02/23/40/father-656734_960_720.jpg	https://pixabay.com/ru/photos/%D0%BE%D1%82%D0%B5%D1%86-%D0%B4%D0%BE%D1%87%D1%8C-%D0%BF%D0%BB%D1%8F%D0%B6-%D1%81%D0%B5%D0%BC%D1%8C%D1%8F-%D0%BF%D0%B0%D0%BF%D0%BE%D1%87%D0%BA%D0%B0-656734/	38	Пара с дочкой гуляет по пляжу
254	https://cdn.pixabay.com/photo/2014/09/21/17/56/mountaineering-455338_960_720.jpg	https://pixabay.com/ru/photos/%d0%b0%d0%bb%d1%8c%d0%bf%d0%b8%d0%bd%d0%b8%d0%b7%d0%bc-%d1%87%d0%b5%d0%bb%d0%be%d0%b2%d0%b5%d0%ba-%d1%82%d0%b0%d1%89%d0%b8%d1%82%d1%8c-%d0%b4%d0%be%d1%80%d0%be%d0%b6%d0%ba%d0%b0-455338/	38	Человек с рюкзаком идёт по тропинке
255	https://cdn.pixabay.com/photo/2017/08/01/20/52/people-2567915_960_720.jpg	https://pixabay.com/ru/photos/%D0%BB%D1%8E%D0%B4%D0%B8-%D0%B6%D0%B5%D0%BD%D1%89%D0%B8%D0%BD%D1%8B-%D0%B3%D0%BE%D0%B2%D0%BE%D1%80%D1%8F%D1%89%D0%B8%D0%B9-%D1%81%D0%BC%D0%B5%D1%85-2567915/	38	Подружки над чем то смеются в
256	https://cdn.pixabay.com/photo/2017/07/31/11/21/people-2557396_960_720.jpg	https://pixabay.com/ru/photos/%D0%BB%D1%8E%D0%B4%D0%B8-%D0%B4%D0%B5%D0%B2%D1%83%D1%88%D0%BA%D0%B8-%D0%B6%D0%B5%D0%BD%D1%89%D0%B8%D0%BD%D1%8B-%D1%81%D1%82%D1%83%D0%B4%D0%B5%D0%BD%D1%82%D1%8B-2557396/	38	В офисе у рабочих перерыв
257	https://cdn.pixabay.com/photo/2021/02/18/12/03/people-6027028_960_720.jpg	https://pixabay.com/ru/photos/%d0%bb%d1%8e%d0%b4%d0%b8-%d1%81%d1%82%d1%83%d0%b4%d0%b5%d0%bd%d1%82%d1%8b-%d1%83%d0%bd%d0%b8%d0%b2%d0%b5%d1%80%d1%81%d0%b8%d1%82%d0%b5%d1%82-%d0%ba%d0%b0%d0%bc%d0%bf%d1%83%d1%81-6027028/	38	Компания людей отдыхают в парке
258	https://cdn.pixabay.com/photo/2017/08/18/08/03/idea-2654148_960_720.jpg	https://pixabay.com/ru/photos/%d0%b8%d0%b4%d0%b5%d1%8f-%d0%bc%d0%be%d0%b7%d0%b3%d0%be%d0%b2%d0%be%d0%b9-%d1%88%d1%82%d1%83%d1%80%d0%bc-%d0%ba%d0%be%d0%bc%d0%b0%d0%bd%d0%b4%d0%bd%d0%b0%d1%8f-%d1%80%d0%b0%d0%b1%d0%be%d1%82%d0%b0-2654148/	38	Двое мужчин готовят проект
259	https://cdn.pixabay.com/photo/2016/11/08/05/10/students-1807505_960_720.jpg	https://pixabay.com/ru/photos/%d1%81%d1%82%d1%83%d0%b4%d0%b5%d0%bd%d1%82%d1%8b-%d0%ba%d0%be%d0%bc%d0%bf%d1%8c%d1%8e%d1%82%d0%b5%d1%80%d1%8b-%d0%bd%d0%be%d1%83%d1%82%d0%b1%d1%83%d0%ba%d0%b8-1807505/	38	Люди сидят на газоне
260	https://cdn.pixabay.com/photo/2015/05/15/14/33/people-768551_960_720.jpg	https://pixabay.com/ru/photos/%d0%bb%d1%8e%d0%b4%d0%b8-%d0%bf%d0%b5%d1%88%d0%b5%d1%85%d0%be%d0%b4%d1%8b-%d0%b4%d0%be%d1%89%d0%b0%d1%82%d1%8b%d0%b9-%d0%bd%d0%b0%d1%81%d1%82%d0%b8%d0%bb-768551/	38	Летний день в городе
261	https://cdn.pixabay.com/photo/2015/09/05/07/53/street-performer-924003_960_720.jpg	https://pixabay.com/ru/photos/%d1%83%d0%bb%d0%b8%d1%87%d0%bd%d1%8b%d0%b9-%d0%b0%d1%80%d1%82%d0%b8%d1%81%d1%82-%d0%bc%d1%83%d0%b7%d1%8b%d0%ba%d0%b0%d0%bd%d1%82-%d1%81%d0%ba%d1%80%d0%b8%d0%bf%d0%ba%d0%b0-924003/	38	Скрипач играет на улице
262	https://cdn.pixabay.com/photo/2022/01/23/16/21/people-6961321_960_720.jpg	https://pixabay.com/ru/photos/%d0%bb%d1%8e%d0%b4%d0%b8-%d1%85%d0%be%d0%b4%d0%b8%d1%82%d1%8c-%d0%b4%d0%be%d1%80%d0%be%d0%b3%d0%b0-%d0%bf%d0%b5%d1%88%d0%b5%d1%85%d0%be%d0%b4-6961321/	38	Пешеходный тратуар
263	https://cdn.pixabay.com/photo/2022/05/02/16/26/cyclists-7170009_960_720.jpg	https://pixabay.com/ru/photos/%d0%b2%d0%b5%d0%bb%d0%be%d1%81%d0%b8%d0%bf%d0%b5%d0%b4%d0%b8%d1%81%d1%82%d1%8b-%d1%82%d0%be%d0%bb%d0%bf%d0%b0-%d1%83%d0%bb%d0%b8%d1%86%d0%b0-%d0%bb%d1%8e%d0%b4%d0%b8-7170009/	38	Люди катаются на вело дорожке
264	https://cdn.pixabay.com/photo/2021/11/13/19/46/elderly-man-6792215_960_720.jpg	https://pixabay.com/ru/photos/%d1%81%d1%82%d0%b0%d1%80%d0%b8%d0%ba-%d0%bf%d0%b5%d1%80%d0%b5%d1%81%d0%b5%d1%87%d0%b5%d0%bd%d0%b8%d0%b5-%d1%83%d0%bb%d0%b8%d1%86%d1%8b-6792215/	38	Пожилой человек идеи по пешеходному переходу
265	https://cdn.pixabay.com/photo/2019/11/05/01/00/couple-4602505_960_720.jpg	https://pixabay.com/ru/photos/%d0%bf%d0%b0%d1%80%d0%b0-%d0%bf%d0%b5%d1%88%d0%b5%d1%85%d0%be%d0%b4-%d0%b4%d0%be%d0%b6%d0%b4%d1%8c-%d0%be%d1%82%d0%bd%d0%be%d1%88%d0%b5%d0%bd%d0%b8%d0%b5-4602505/	38	Молодая пара идёт под зонтиком
266	https://cdn.pixabay.com/photo/2016/11/18/15/44/audience-1835431_960_720.jpg	https://pixabay.com/ru/photos/%d0%b0%d1%83%d0%b4%d0%b8%d1%82%d0%be%d1%80%d0%b8%d1%8f-%d0%ba%d0%be%d0%bd%d1%86%d0%b5%d1%80%d1%82-%d0%b3%d0%b8%d1%82%d0%b0%d1%80%d0%b0-%d0%b3%d0%b8%d1%82%d0%b0%d1%80%d0%b8%d1%81%d1%82-1835431/	38	Парень играет на гитаре
267	https://cdn.pixabay.com/photo/2016/01/14/06/09/woman-1139397_960_720.jpg	https://pixabay.com/ru/photos/%d0%b6%d0%b5%d0%bd%d1%89%d0%b8%d0%bd%d0%b0-%d0%b3%d0%b8%d1%82%d0%b0%d1%80%d0%b0-%d0%bc%d1%83%d0%b7%d1%8b%d0%ba%d0%b0-1139397/	38	Девушка играет на гитаре
268	https://cdn.pixabay.com/photo/2016/08/16/09/53/international-conference-1597531_960_720.jpg	https://pixabay.com/ru/photos/%d0%bc%d0%b5%d1%81%d1%82%d0%be-%d0%bf%d1%80%d0%be%d0%b2%d0%b5%d0%b4%d0%b5%d0%bd%d0%b8%d1%8f-%d0%bc%d0%b5%d1%80%d0%be%d0%bf%d1%80%d0%b8%d1%8f%d1%82%d0%b8%d1%8f-1597531/	38	Студенты учатся в аудитории
269	https://cdn.pixabay.com/photo/2016/11/21/16/19/boy-1846236_960_720.jpg	https://pixabay.com/ru/photos/%d0%bc%d0%b0%d0%bb%d1%8c%d1%87%d0%b8%d0%ba-%d0%ba%d0%be%d0%bd%d1%82%d1%80%d0%b5%d0%b9%d0%bb%d0%b5%d1%80%d0%bd%d1%8b%d0%b9-1846236/	38	Яркое солнце светит в глаза на фоне природы. Девочка несёт на своей спине мальчика с голыми ступнями. Наверно играют в лошадку. Мальчик явно выглядет счастливым. Лица девочки не видно, оно закрыто распущенными волосами. Скорее всего на улице уже вечер, видимо тёплый.
270	https://cdn.pixabay.com/photo/2016/11/21/16/19/boy-1846236_960_720.jpg	https://pixabay.com/ru/photos/%d0%bc%d0%b0%d0%bb%d1%8c%d1%87%d0%b8%d0%ba-%d0%ba%d0%be%d0%bd%d1%82%d1%80%d0%b5%d0%b9%d0%bb%d0%b5%d1%80%d0%bd%d1%8b%d0%b9-1846236/	38	Данное изображение вызывает положительные эмоции. Светит солнышко. Дети играют на природе. Им очень весело. Они улыбаются, они счастливы.
271	https://cdn.pixabay.com/photo/2018/07/31/14/09/young-people-3575167_960_720.jpg	https://pixabay.com/ru/photos/%d0%bc%d0%be%d0%bb%d0%be%d0%b4%d0%b5%d0%b6%d1%8c-%d0%b3%d1%80%d1%83%d0%bf%d0%bf%d0%b0-%d0%b4%d1%80%d1%83%d0%b7%d1%8c%d1%8f-%d0%b4%d1%80%d1%83%d0%b6%d0%b1%d0%b0-3575167/	38	Люди обнявшись стоят в поле
272	https://cdn.pixabay.com/photo/2015/09/05/07/53/street-performer-924003_960_720.jpg	https://pixabay.com/ru/photos/%d1%83%d0%bb%d0%b8%d1%87%d0%bd%d1%8b%d0%b9-%d0%b0%d1%80%d1%82%d0%b8%d1%81%d1%82-%d0%bc%d1%83%d0%b7%d1%8b%d0%ba%d0%b0%d0%bd%d1%82-%d1%81%d0%ba%d1%80%d0%b8%d0%bf%d0%ba%d0%b0-924003/	39	Ландшафт большого города.Дедушка играет на скрипке.Возможно одинок.Люди проходят мимо.Видимо старику худо с деньгами.А может лучше на улице,чем в тоске дома.
273	https://cdn.pixabay.com/photo/2021/10/07/15/24/park-6688951_960_720.jpg	https://pixabay.com/ru/photos/%d0%bf%d0%b0%d1%80%d0%ba-%d0%b8%d0%b3%d1%80%d0%b0%d1%82%d1%8c-%d0%b2-%d1%83%d0%bb%d0%be%d0%b2-%d0%b4%d0%b5%d1%82%d0%b8-%d0%bb%d0%b5%d1%82%d0%be%d0%bc-6688951/	40	Радостный ребенок в парке. Это мальчик и ему пять лет. Он с другим мальчиком играет в мяч. В парке хорошая погода. Сейчас весна и в парке очень тепло. На лужайке расцвели одуванчики. Одуванчики пока еще только желтые цветы.
274	https://cdn.pixabay.com/photo/2016/01/14/06/09/woman-1139397_960_720.jpg	https://pixabay.com/ru/photos/%d0%b6%d0%b5%d0%bd%d1%89%d0%b8%d0%bd%d0%b0-%d0%b3%d0%b8%d1%82%d0%b0%d1%80%d0%b0-%d0%bc%d1%83%d0%b7%d1%8b%d0%ba%d0%b0-1139397/	40	На фото запечатлена девушка, которая сидит на траве, опираясь на дощатый забор. Девушка молодая, очень красивая, блондинка. Одета в короткие джинсовые шорты, майку без рукавов и ковбойские сапоги. В руках она держит гитару и, как будто, подбирает аккорды. Мы видим ее точеный профиль, красивые руки и длинные стройные ноги. Очень приятное умиротворяющее фото.
275	https://cdn.pixabay.com/photo/2016/07/11/15/43/woman-1509956_960_720.jpg	https://pixabay.com/ru/photos/%d0%b6%d0%b5%d0%bd%d1%89%d0%b8%d0%bd%d0%b0-%d0%bf%d0%be%d0%bb%d0%b5-%d1%81%d0%be%d0%bb%d0%bd%d0%b5%d1%87%d0%bd%d1%8b%d0%b9-%d1%81%d0%b2%d0%b5%d1%82-%d0%bc%d0%be%d0%b4%d0%b0-1509956/	40	Солнечный летний день. Девушка сидит в ромашковом поле. На теле белая полупрозрачная рубашка и соломенная шляпка с цветком на голове.Длинные черные волосы ниспадают на ее плечи. Правой рукой она слегка придерживает шляпку,видимо пытаясь посмотреть вверх.
276	https://cdn.pixabay.com/photo/2017/08/18/08/03/idea-2654148_960_720.jpg	https://pixabay.com/ru/photos/%d0%b8%d0%b4%d0%b5%d1%8f-%d0%bc%d0%be%d0%b7%d0%b3%d0%be%d0%b2%d0%be%d0%b9-%d1%88%d1%82%d1%83%d1%80%d0%bc-%d0%ba%d0%be%d0%bc%d0%b0%d0%bd%d0%b4%d0%bd%d0%b0%d1%8f-%d1%80%d0%b0%d0%b1%d0%be%d1%82%d0%b0-2654148/	41	Изучают план. Ведут диалог. Зелёные джинсы. Обсуждают. Диалог между сотрудниками.
277	https://cdn.pixabay.com/photo/2015/07/17/22/43/student-849822_960_720.jpg	https://pixabay.com/ru/photos/%d1%81%d1%82%d1%83%d0%b4%d0%b5%d0%bd%d1%82-%d0%bd%d0%b0%d0%b1%d0%be%d1%80-%d1%82%d0%b5%d0%ba%d1%81%d1%82%d0%b0-%d0%ba%d0%bb%d0%b0%d0%b2%d0%b8%d0%b0%d1%82%d1%83%d1%80%d0%b0-849822/	41	Работа за ноутбуком. Оформление дизайна. Кружка чая. Записи на столе. Часы на руке.
278	https://cdn.pixabay.com/photo/2015/07/17/22/43/student-849822_960_720.jpg	https://pixabay.com/ru/photos/%d1%81%d1%82%d1%83%d0%b4%d0%b5%d0%bd%d1%82-%d0%bd%d0%b0%d0%b1%d0%be%d1%80-%d1%82%d0%b5%d0%ba%d1%81%d1%82%d0%b0-%d0%ba%d0%bb%d0%b0%d0%b2%d0%b8%d0%b0%d1%82%d1%83%d1%80%d0%b0-849822/	41	Рабочий день в офисе. Девушка выпила чайка,подзарядилась энергией и занимается поиском подарка для своего молодого человека. Рабочий отчёт сделан,но и не так это важно если бы даже и не доделала,есть дела важнее....Потому что сделать подарок любимому куда важнее.Все её мысли заняты только о том, что бы время прошло быстрее и рабочий день закончился.
279	https://cdn.pixabay.com/photo/2021/02/18/12/03/people-6027028_960_720.jpg	https://pixabay.com/ru/photos/%d0%bb%d1%8e%d0%b4%d0%b8-%d1%81%d1%82%d1%83%d0%b4%d0%b5%d0%bd%d1%82%d1%8b-%d1%83%d0%bd%d0%b8%d0%b2%d0%b5%d1%80%d1%81%d0%b8%d1%82%d0%b5%d1%82-%d0%ba%d0%b0%d0%bc%d0%bf%d1%83%d1%81-6027028/	41	Общение на природе. Диалог в кругу друзей. Обсуждение новостей. Красивая природа. Дивный парк.
280	https://cdn.pixabay.com/photo/2016/11/29/04/16/beach-1867271_960_720.jpg	https://pixabay.com/ru/photos/%d0%bf%d0%bb%d1%8f%d0%b6-%d1%81%d0%b5%d0%bc%d1%8c%d1%8f-%d0%b2%d0%b5%d1%81%d0%b5%d0%bb%d1%8c%d0%b5-%d0%b4%d0%be%d1%81%d1%83%d0%b3-%d0%be%d0%ba%d0%b5%d0%b0%d0%bd-1867271/	41	Папа, мама и дочка пришли на пляж. Хорошая солнечная погода и красивое море. Семья, держась за руки, смотрят на море. Волны накатываясь, омывают ноги. Море спокойное, но с небольшими белыми волнами и брызгами. Пустынный широкий пляж с красивым песком.
281	https://cdn.pixabay.com/photo/2021/02/18/12/03/people-6027028_960_720.jpg	https://pixabay.com/ru/photos/%d0%bb%d1%8e%d0%b4%d0%b8-%d1%81%d1%82%d1%83%d0%b4%d0%b5%d0%bd%d1%82%d1%8b-%d1%83%d0%bd%d0%b8%d0%b2%d0%b5%d1%80%d1%81%d0%b8%d1%82%d0%b5%d1%82-%d0%ba%d0%b0%d0%bc%d0%bf%d1%83%d1%81-6027028/	42	Очень позитивная фотография, на которой одна девушка и два молодых человека. Они очень похожи на студентов, присевших осенним теплым днём на зелёном лугу, под раскидистым деревом. У девушки в руках тетрадь, а у одного из парня раскрытый ноутбук, это передает ощущение обсуждения их учебной деятельности. Видно, что молодые люди друзья, они общаются, улыбаются друг другу. Глядя на них, вспоминаешь свои студенческие годы.
282	https://cdn.pixabay.com/photo/2022/01/27/22/57/skateboarding-6973365_960_720.jpg	https://pixabay.com/ru/photos/%d1%81%d0%ba%d0%b5%d0%b9%d1%82%d0%b1%d0%be%d1%80%d0%b4%d0%b8%d0%bd%d0%b3-%d1%87%d0%b5%d0%bb%d0%be%d0%b2%d0%b5%d0%ba-%d0%ba%d0%be%d0%bd%d1%8c%d0%ba%d0%be%d0%b1%d0%b5%d0%b6%d0%b5%d1%86-6973365/	42	От этой фотографии я получаю лишь хорошие эмоции, и хочу чтобы лето пришло быстрее. Ведь лето- это пора различных развлечений. Посмотрев эту картину, я тоже хочу попробовать себя в роли скейтбордиста. Эта фотография мне очень понравилась.
283	https://cdn.pixabay.com/photo/2015/01/08/18/26/man-593333_960_720.jpg	https://pixabay.com/ru/photos/%d1%87%d0%b5%d0%bb%d0%be%d0%b2%d0%b5%d0%ba-%d0%bd%d0%b0%d0%bf%d0%b8%d1%81%d0%b0%d1%82%d1%8c-%d0%bf%d0%bb%d0%b0%d0%bd-593333/	42	Да-да, если вы вложили все свои средства в некое производство и собрали команду из профессионалов своего дела, не ожидайте, что эти люди сделают всё за вас, а вы лишь будете пассивно получать прибыль. Когда человек хочет стать успешным бизнесменом, он должен быть готов много трудиться, чаще всего без отпуска и выходных дней.
284	https://cdn.pixabay.com/photo/2015/01/09/11/08/startup-594090_960_720.jpg	https://pixabay.com/ru/photos/%d1%87%d0%b5%d0%bb%d0%be%d0%b2%d0%b5%d0%ba-%d0%bd%d0%b0%d0%bf%d0%b8%d1%81%d0%b0%d1%82%d1%8c-%d0%bf%d0%bb%d0%b0%d0%bd-593333/	42	При этом многие богатые люди в своих интервью подчёркивают, что одного трудолюбия мало: например, работа шахтёра тяжела, но она не принесёт огромных денег. Нужно обладать и другими качествами, позволяющими стать успешным предпринимателем.
